Index,deltaCac,maxCacThreshold,targetCarrierFreq,LNBTS_id,earfcnDL,Banda,Encargado
"(nan, 'PER')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
"(nan, 'CHO')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,Jhonattan
"('CAD.Riosucio_M4', 'CAD')",15,30,3225,699475,626,1900,German
"('CHO.Sipi_M2', 'CHO')",15,65,3100,699501,626,1900,Camilo
"('RIS.Balboa-2_M2', 'RIS')",15,30,3075,699499,626,1900,Jhonattan
"('RIS.Balboa-2_M2', 'RIS')",15,30,3225,699499,626,1900,Jhonattan
"('RIS.La Celia-2_M1', 'RIS')",15,30,3075,699500,626,1900,Jhonattan
"('RIS.La Celia-2_M1', 'RIS')",15,30,3225,699500,626,1900,Jhonattan
"('RIS.La Celia-2_M2', 'RIS')",15,30,3075,699500,626,1900,Jhonattan
"('RIS.La Celia-2_M2', 'RIS')",15,30,3225,699500,626,1900,Jhonattan
"('CAD.Anserma-2_M4', 'CAD')",15,30,3075,699532,626,1900,German
"('CAD.Anserma-2_M4', 'CAD')",15,30,3225,699532,626,1900,German
"('QUI.Filandia Parque_M4', 'QUI')",15,30,3075,699519,651,1900,Juan Carlos
"('QUI.Filandia Parque_M4', 'QUI')",15,30,3225,699519,651,1900,Juan Carlos
"('PER.Ley Circunvalar_M4', 'PER')",15,30,3075,699535,651,1900,Jhonattan
"('PER.Ley Circunvalar_M4', 'PER')",15,30,3225,699535,651,1900,Jhonattan
"('MAN.Villa Pilar_L1', 'MAN')",15,30,3225,699263,3075,2600,German
"('MAN.Villa Pilar_L1', 'MAN')",15,30,651,699263,3075,2600,German
"('MAN.Villa Pilar_L3', 'MAN')",15,30,3225,699263,3075,2600,German
"('MAN.Villa Pilar_L3', 'MAN')",15,30,651,699263,3075,2600,German
"('MAN.Villa Pilar_T1', 'MAN')",15,30,3075,699263,3225,2600,German
"('MAN.Villa Pilar_T1', 'MAN')",15,30,651,699263,3225,2600,German
"('MAN.Villa Pilar_T3', 'MAN')",15,30,3075,699263,3225,2600,German
"('MAN.Villa Pilar_T3', 'MAN')",15,30,651,699263,3225,2600,German
"('MAN.Villa Pilar_M1', 'MAN')",15,30,3075,699263,651,1900,German
"('MAN.Villa Pilar_M1', 'MAN')",15,30,3225,699263,651,1900,German
"('MAN.Villa Pilar_M2', 'MAN')",15,30,3075,699263,651,1900,German
"('MAN.Villa Pilar_M2', 'MAN')",15,30,3225,699263,651,1900,German
"('MAN.Villa Pilar_M3', 'MAN')",15,30,3075,699263,651,1900,German
"('MAN.Villa Pilar_M3', 'MAN')",15,30,3225,699263,651,1900,German
"('MAN.Feria de Manizales_L1', 'MAN')",15,30,3225,699234,3075,2600,German
"('MAN.Feria de Manizales_L1', 'MAN')",15,30,651,699234,3075,2600,German
"('MAN.Feria de Manizales_L2', 'MAN')",15,30,3225,699234,3075,2600,German
"('MAN.Feria de Manizales_L2', 'MAN')",15,30,651,699234,3075,2600,German
"('MAN.Feria de Manizales_L3', 'MAN')",15,30,3225,699234,3075,2600,German
"('MAN.Feria de Manizales_L3', 'MAN')",15,30,651,699234,3075,2600,German
"('MAN.Feria de Manizales_T1', 'MAN')",15,30,3075,699234,3225,2600,German
"('MAN.Feria de Manizales_T1', 'MAN')",15,30,651,699234,3225,2600,German
"('MAN.Feria de Manizales_T2', 'MAN')",15,30,3075,699234,3225,2600,German
"('MAN.Feria de Manizales_T2', 'MAN')",15,30,651,699234,3225,2600,German
"('MAN.Feria de Manizales_T3', 'MAN')",15,30,3075,699234,3225,2600,German
"('MAN.Feria de Manizales_T3', 'MAN')",15,30,651,699234,3225,2600,German
"('MAN.Feria de Manizales_M1', 'MAN')",15,30,3075,699234,651,1900,German
"('MAN.Feria de Manizales_M1', 'MAN')",15,30,3225,699234,651,1900,German
"('MAN.Feria de Manizales_M2', 'MAN')",15,30,3075,699234,651,1900,German
"('MAN.Feria de Manizales_M2', 'MAN')",15,30,3225,699234,651,1900,German
"('MAN.Feria de Manizales_M3', 'MAN')",15,30,3075,699234,651,1900,German
"('MAN.Feria de Manizales_M3', 'MAN')",15,30,3225,699234,651,1900,German
"('MAN.Feria de Manizales_M4', 'MAN')",15,30,3075,699234,651,1900,German
"('MAN.Feria de Manizales_M4', 'MAN')",15,30,3225,699234,651,1900,German
"('MAN.La Enea_L1', 'MAN')",15,30,3225,699239,3075,2600,German
"('MAN.La Enea_L1', 'MAN')",15,30,651,699239,3075,2600,German
"('MAN.La Enea_L2', 'MAN')",15,30,3225,699239,3075,2600,German
"('MAN.La Enea_L2', 'MAN')",15,30,651,699239,3075,2600,German
"('MAN.La Enea_L3', 'MAN')",15,30,3225,699239,3075,2600,German
"('MAN.La Enea_L3', 'MAN')",15,30,651,699239,3075,2600,German
"('MAN.La Enea_T1', 'MAN')",15,30,3075,699239,3225,2600,German
"('MAN.La Enea_T1', 'MAN')",15,30,651,699239,3225,2600,German
"('MAN.La Enea_T2', 'MAN')",15,30,3075,699239,3225,2600,German
"('MAN.La Enea_T2', 'MAN')",15,30,651,699239,3225,2600,German
"('MAN.La Enea_T3', 'MAN')",15,30,3075,699239,3225,2600,German
"('MAN.La Enea_T3', 'MAN')",15,30,651,699239,3225,2600,German
"('MAN.La Enea_M1', 'MAN')",15,30,3075,699239,651,1900,German
"('MAN.La Enea_M1', 'MAN')",15,30,3225,699239,651,1900,German
"('MAN.La Enea_M2', 'MAN')",15,30,3075,699239,651,1900,German
"('MAN.La Enea_M2', 'MAN')",15,30,3225,699239,651,1900,German
"('MAN.La Enea_M3', 'MAN')",15,30,3075,699239,651,1900,German
"('MAN.La Enea_M3', 'MAN')",15,30,3225,699239,651,1900,German
"('CAD.Chinchina-1_M1', 'CAD')",15,65,3100,699512,626,1900,German
"('CAD.Chinchina-1_M2', 'CAD')",15,65,3100,699512,626,1900,German
"('CAD.Belalcazar_M4', 'CAD')",15,30,3075,699540,626,1900,German
"('CAD.Belalcazar_M4', 'CAD')",15,30,3225,699540,626,1900,German
"('CAD.Chinchina-3_M4', 'CAD')",15,30,3075,699543,626,1900,German
"('CAD.Chinchina-3_M4', 'CAD')",15,30,3225,699543,626,1900,German
"('CAD.Viterbo_L1', 'CAD')",15,30,3225,699614,3075,2600,German
"('CAD.Viterbo_L1', 'CAD')",15,30,626,699614,3075,2600,German
"('CAD.Viterbo_L2', 'CAD')",15,30,3225,699614,3075,2600,German
"('CAD.Viterbo_L2', 'CAD')",15,30,626,699614,3075,2600,German
"('CAD.Viterbo_L3', 'CAD')",15,30,3225,699614,3075,2600,German
"('CAD.Viterbo_L3', 'CAD')",15,30,626,699614,3075,2600,German
"('CAD.Viterbo_T1', 'CAD')",15,30,3075,699614,3225,2600,German
"('CAD.Viterbo_T1', 'CAD')",15,30,626,699614,3225,2600,German
"('CAD.Viterbo_T2', 'CAD')",15,30,3075,699614,3225,2600,German
"('CAD.Viterbo_T2', 'CAD')",15,30,626,699614,3225,2600,German
"('CAD.Viterbo_T3', 'CAD')",15,30,3075,699614,3225,2600,German
"('CAD.Viterbo_T3', 'CAD')",15,30,626,699614,3225,2600,German
"('CAD.Viterbo_M1', 'CAD')",15,30,3075,699614,626,1900,German
"('CAD.Viterbo_M1', 'CAD')",15,30,3225,699614,626,1900,German
"('CAD.Viterbo_M2', 'CAD')",15,30,3075,699614,626,1900,German
"('CAD.Viterbo_M2', 'CAD')",15,30,3225,699614,626,1900,German
"('CAD.Viterbo_M3', 'CAD')",15,30,3075,699614,626,1900,German
"('CAD.Viterbo_M3', 'CAD')",15,30,3225,699614,626,1900,German
"('CAD.Viterbo_M4', 'CAD')",15,30,3075,699614,626,1900,German
"('CAD.Viterbo_M4', 'CAD')",15,30,3225,699614,626,1900,German
"('MAN.Sol Sinai_L1', 'MAN')",15,30,3225,699258,3075,2600,German
"('MAN.Sol Sinai_L1', 'MAN')",15,30,651,699258,3075,2600,German
"('MAN.Sol Sinai_L2', 'MAN')",15,30,3225,699258,3075,2600,German
"('MAN.Sol Sinai_L2', 'MAN')",15,30,651,699258,3075,2600,German
"('MAN.Sol Sinai_L3', 'MAN')",15,30,3225,699258,3075,2600,German
"('MAN.Sol Sinai_L3', 'MAN')",15,30,651,699258,3075,2600,German
"('MAN.Sol Sinai_T1', 'MAN')",15,30,3075,699258,3225,2600,German
"('MAN.Sol Sinai_T1', 'MAN')",15,30,651,699258,3225,2600,German
"('MAN.Sol Sinai_T2', 'MAN')",15,30,3075,699258,3225,2600,German
"('MAN.Sol Sinai_T2', 'MAN')",15,30,651,699258,3225,2600,German
"('MAN.Sol Sinai_T3', 'MAN')",15,30,3075,699258,3225,2600,German
"('MAN.Sol Sinai_T3', 'MAN')",15,30,651,699258,3225,2600,German
"('MAN.Sol Sinai_M1', 'MAN')",15,30,3075,699258,651,1900,German
"('MAN.Sol Sinai_M1', 'MAN')",15,30,3225,699258,651,1900,German
"('MAN.Sol Sinai_M2', 'MAN')",15,30,3075,699258,651,1900,German
"('MAN.Sol Sinai_M2', 'MAN')",15,30,3225,699258,651,1900,German
"('MAN.Sol Sinai_M3', 'MAN')",15,30,3075,699258,651,1900,German
"('MAN.Sol Sinai_M3', 'MAN')",15,30,3225,699258,651,1900,German
"('CAD.Alto Castillo_L3', 'CAD')",15,30,3225,699484,3075,2600,German
"('CAD.Alto Castillo_L3', 'CAD')",15,30,651,699484,3075,2600,German
"('CAD.Alto Castillo_T3', 'CAD')",15,30,3075,699484,3225,2600,German
"('CAD.Alto Castillo_T3', 'CAD')",15,30,651,699484,3225,2600,German
"('CAD.Alto Castillo_M1', 'CAD')",15,30,3075,699484,651,1900,German
"('CAD.Alto Castillo_M1', 'CAD')",15,30,3225,699484,651,1900,German
"('CAD.Alto Castillo_M2', 'CAD')",15,30,3075,699484,651,1900,German
"('CAD.Alto Castillo_M2', 'CAD')",15,30,3225,699484,651,1900,German
"('CAD.Alto Castillo_M3', 'CAD')",15,30,3075,699484,651,1900,German
"('CAD.Alto Castillo_M3', 'CAD')",15,30,3225,699484,651,1900,German
"('PER.La Romelia_M4', 'PER')",15,30,3075,699533,651,1900,Jhonattan
"('PER.La Romelia_M4', 'PER')",15,30,3225,699533,651,1900,Jhonattan
"('MAN.Sacatin_L1', 'MAN')",15,30,3225,699255,3075,2600,German
"('MAN.Sacatin_L1', 'MAN')",15,30,651,699255,3075,2600,German
"('MAN.Sacatin_L2', 'MAN')",15,30,3225,699255,3075,2600,German
"('MAN.Sacatin_L2', 'MAN')",15,30,651,699255,3075,2600,German
"('MAN.Sacatin_L3', 'MAN')",15,30,3225,699255,3075,2600,German
"('MAN.Sacatin_L3', 'MAN')",15,30,651,699255,3075,2600,German
"('MAN.Sacatin_T1', 'MAN')",15,30,3075,699255,3225,2600,German
"('MAN.Sacatin_T1', 'MAN')",15,30,651,699255,3225,2600,German
"('MAN.Sacatin_T2', 'MAN')",15,30,3075,699255,3225,2600,German
"('MAN.Sacatin_T2', 'MAN')",15,30,651,699255,3225,2600,German
"('MAN.Sacatin_T3', 'MAN')",15,30,3075,699255,3225,2600,German
"('MAN.Sacatin_T3', 'MAN')",15,30,651,699255,3225,2600,German
"('MAN.Sacatin_M1', 'MAN')",15,30,3075,699255,651,1900,German
"('MAN.Sacatin_M1', 'MAN')",15,30,3225,699255,651,1900,German
"('MAN.Sacatin_M2', 'MAN')",15,30,3075,699255,651,1900,German
"('MAN.Sacatin_M2', 'MAN')",15,30,3225,699255,651,1900,German
"('QUI.Galeria Calarca_M4', 'QUI')",15,30,3075,699521,651,1900,Juan Carlos
"('QUI.Galeria Calarca_M4', 'QUI')",15,30,3225,699521,651,1900,Juan Carlos
"('PER.Alamos_M4', 'PER')",15,30,3075,699523,651,1900,Jhonattan
"('PER.Alamos_M4', 'PER')",15,30,3225,699523,651,1900,Jhonattan
"('MAN.Batallon_L1', 'MAN')",15,30,3225,699220,3075,2600,German
"('MAN.Batallon_L1', 'MAN')",15,30,651,699220,3075,2600,German
"('MAN.Batallon_L2', 'MAN')",15,30,3225,699220,3075,2600,German
"('MAN.Batallon_L2', 'MAN')",15,30,651,699220,3075,2600,German
"('MAN.Batallon_L3', 'MAN')",15,30,3225,699220,3075,2600,German
"('MAN.Batallon_L3', 'MAN')",15,30,651,699220,3075,2600,German
"('MAN.Batallon_T1', 'MAN')",15,30,3075,699220,3225,2600,German
"('MAN.Batallon_T1', 'MAN')",15,30,651,699220,3225,2600,German
"('MAN.Batallon_T2', 'MAN')",15,30,3075,699220,3225,2600,German
"('MAN.Batallon_T2', 'MAN')",15,30,651,699220,3225,2600,German
"('MAN.Batallon_T3', 'MAN')",15,30,3075,699220,3225,2600,German
"('MAN.Batallon_T3', 'MAN')",15,30,651,699220,3225,2600,German
"('MAN.Batallon_M1', 'MAN')",15,30,3075,699220,651,1900,German
"('MAN.Batallon_M1', 'MAN')",15,30,3225,699220,651,1900,German
"('MAN.Batallon_M2', 'MAN')",15,30,3075,699220,651,1900,German
"('MAN.Batallon_M2', 'MAN')",15,30,3225,699220,651,1900,German
"('MAN.Batallon_M3', 'MAN')",15,30,3075,699220,651,1900,German
"('MAN.Batallon_M3', 'MAN')",15,30,3225,699220,651,1900,German
"('CHO.Tutunendo_L2', 'CHO')",15,30,3225,699645,3075,2600,Camilo
"('CHO.Tutunendo_L2', 'CHO')",15,30,651,699645,3075,2600,Camilo
"('CHO.Tutunendo_L3', 'CHO')",15,30,3225,699645,3075,2600,Camilo
"('CHO.Tutunendo_L3', 'CHO')",15,30,651,699645,3075,2600,Camilo
"('CHO.Tutunendo_T2', 'CHO')",15,30,3075,699645,3225,2600,Camilo
"('CHO.Tutunendo_T2', 'CHO')",15,30,651,699645,3225,2600,Camilo
"('CHO.Tutunendo_T3', 'CHO')",15,30,3075,699645,3225,2600,Camilo
"('CHO.Tutunendo_T3', 'CHO')",15,30,651,699645,3225,2600,Camilo
"('CHO.Tutunendo_M1', 'CHO')",15,30,3075,699645,651,1900,Camilo
"('CHO.Tutunendo_M1', 'CHO')",15,30,3225,699645,651,1900,Camilo
"('CHO.Tutunendo_M2', 'CHO')",15,30,3075,699645,651,1900,Camilo
"('CHO.Tutunendo_M2', 'CHO')",15,30,3225,699645,651,1900,Camilo
"('MAN.Expoferias_L2', 'MAN')",15,30,3225,699232,3075,2600,German
"('MAN.Expoferias_L2', 'MAN')",15,30,651,699232,3075,2600,German
"('MAN.Expoferias_L3', 'MAN')",15,30,3225,699232,3075,2600,German
"('MAN.Expoferias_L3', 'MAN')",15,30,651,699232,3075,2600,German
"('MAN.Expoferias_T2', 'MAN')",15,30,3075,699232,3225,2600,German
"('MAN.Expoferias_T2', 'MAN')",15,30,651,699232,3225,2600,German
"('MAN.Expoferias_T3', 'MAN')",15,30,3075,699232,3225,2600,German
"('MAN.Expoferias_T3', 'MAN')",15,30,651,699232,3225,2600,German
"('MAN.Expoferias_M1', 'MAN')",15,30,3075,699232,651,1900,German
"('MAN.Expoferias_M1', 'MAN')",15,30,3225,699232,651,1900,German
"('MAN.Expoferias_M2', 'MAN')",15,30,3075,699232,651,1900,German
"('MAN.Expoferias_M2', 'MAN')",15,30,3225,699232,651,1900,German
"('MAN.Expoferias_M3', 'MAN')",15,30,3075,699232,651,1900,German
"('MAN.Expoferias_M3', 'MAN')",15,30,3225,699232,651,1900,German
"('MAN.Expoferias_M4', 'MAN')",15,30,3075,699232,651,1900,German
"('MAN.Expoferias_M4', 'MAN')",15,30,3225,699232,651,1900,German
"('QUI.Aguacatal_L1', 'QUI')",15,30,3225,699378,3075,2600,Juan Carlos
"('QUI.Aguacatal_L1', 'QUI')",15,30,651,699378,3075,2600,Juan Carlos
"('QUI.Aguacatal_L2', 'QUI')",15,30,3225,699378,3075,2600,Juan Carlos
"('QUI.Aguacatal_L2', 'QUI')",15,30,651,699378,3075,2600,Juan Carlos
"('QUI.Aguacatal_T1', 'QUI')",15,30,3075,699378,3225,2600,Juan Carlos
"('QUI.Aguacatal_T1', 'QUI')",15,30,651,699378,3225,2600,Juan Carlos
"('QUI.Aguacatal_T2', 'QUI')",15,30,3075,699378,3225,2600,Juan Carlos
"('QUI.Aguacatal_T2', 'QUI')",15,30,651,699378,3225,2600,Juan Carlos
"('QUI.Aguacatal_M1', 'QUI')",15,30,3075,699378,651,1900,Juan Carlos
"('QUI.Aguacatal_M1', 'QUI')",15,30,3225,699378,651,1900,Juan Carlos
"('QUI.Aguacatal_M2', 'QUI')",15,30,3075,699378,651,1900,Juan Carlos
"('QUI.Aguacatal_M2', 'QUI')",15,30,3225,699378,651,1900,Juan Carlos
"('QUI.Aguacatal_M3', 'QUI')",15,30,3075,699378,651,1900,Juan Carlos
"('QUI.Aguacatal_M3', 'QUI')",15,30,3225,699378,651,1900,Juan Carlos
"('CAD.Marquetalia-2_M4', 'CAD')",15,30,3075,699546,626,1900,German
"('CAD.Marquetalia-2_M4', 'CAD')",15,30,3225,699546,626,1900,German
"('CAD.Club Manizales Campestre_L3', 'CAD')",15,30,3225,699426,3075,2600,German
"('CAD.Club Manizales Campestre_L3', 'CAD')",15,30,626,699426,3075,2600,German
"('CAD.Club Manizales Campestre_T3', 'CAD')",15,30,3075,699426,3225,2600,German
"('CAD.Club Manizales Campestre_T3', 'CAD')",15,30,626,699426,3225,2600,German
"('CAD.Club Manizales Campestre_M1', 'CAD')",15,30,3075,699426,626,1900,German
"('CAD.Club Manizales Campestre_M1', 'CAD')",15,30,3225,699426,626,1900,German
"('PER.Coliseo_M4', 'PER')",15,30,3075,699524,651,1900,Jhonattan
"('PER.Coliseo_M4', 'PER')",15,30,3225,699524,651,1900,Jhonattan
"('ARM.Castellana-1_M4', 'ARM')",15,30,3075,699522,651,1900,Juan Carlos
"('ARM.Castellana-1_M4', 'ARM')",15,30,3225,699522,651,1900,Juan Carlos
"('QUB.Quibdo_M5', 'QUB')",15,30,3075,699545,626,1900,Camilo
"('QUB.Quibdo_M5', 'QUB')",15,30,3225,699545,626,1900,Camilo
"('RIS.Boqueron_L1', 'RIS')",15,30,3225,699379,3075,2600,Jhonattan
"('RIS.Boqueron_L1', 'RIS')",15,30,651,699379,3075,2600,Jhonattan
"('RIS.Boqueron_T1', 'RIS')",15,30,3075,699379,3225,2600,Jhonattan
"('RIS.Boqueron_T1', 'RIS')",15,30,651,699379,3225,2600,Jhonattan
"('RIS.Boqueron_M1', 'RIS')",15,30,3075,699379,651,1900,Jhonattan
"('RIS.Boqueron_M1', 'RIS')",15,30,3225,699379,651,1900,Jhonattan
"('RIS.Boqueron_M2', 'RIS')",15,30,3075,699379,651,1900,Jhonattan
"('RIS.Boqueron_M2', 'RIS')",15,30,3225,699379,651,1900,Jhonattan
"('PER.Cuba-1_M4', 'PER')",15,30,3075,699525,651,1900,Jhonattan
"('PER.Cuba-1_M4', 'PER')",15,30,3225,699525,651,1900,Jhonattan
"('CAD.Anserma-3_M4', 'CAD')",15,30,3075,699551,626,1900,German
"('CAD.Anserma-3_M4', 'CAD')",15,30,3225,699551,626,1900,German
"('RIS.Virginia-4_M1', 'RIS')",15,65,3100,699581,626,1900,Jhonattan
"('RIS.Virginia-4_M2', 'RIS')",15,65,3100,699581,626,1900,Jhonattan
"('MAN.La Presentacion_M1', 'MAN')",15,30,3075,699548,651,1900,German
"('MAN.La Presentacion_M1', 'MAN')",15,30,3225,699548,651,1900,German
"('MAN.La Presentacion_M4', 'MAN')",15,30,3075,699548,651,1900,German
"('MAN.La Presentacion_M4', 'MAN')",15,30,3225,699548,651,1900,German
"('CHO.Puerto Echeverry_M1', 'CHO')",15,30,3100,699723,651,1900,Camilo
"('CHO.Puerto Echeverry_M2', 'CHO')",15,30,3100,699723,651,1900,Camilo
"('RIS.Peralonso_L1', 'RIS')",15,30,3225,699771,3075,2600,Jhonattan
"('RIS.Peralonso_L1', 'RIS')",15,30,626,699771,3075,2600,Jhonattan
"('RIS.Peralonso_L2', 'RIS')",15,30,3225,699771,3075,2600,Jhonattan
"('RIS.Peralonso_L2', 'RIS')",15,30,626,699771,3075,2600,Jhonattan
"('RIS.Peralonso_L3', 'RIS')",15,30,3225,699771,3075,2600,Jhonattan
"('RIS.Peralonso_L3', 'RIS')",15,30,626,699771,3075,2600,Jhonattan
"('RIS.Peralonso_T1', 'RIS')",15,30,3075,699771,3225,2600,Jhonattan
"('RIS.Peralonso_T1', 'RIS')",15,30,626,699771,3225,2600,Jhonattan
"('RIS.Peralonso_T2', 'RIS')",15,30,3075,699771,3225,2600,Jhonattan
"('RIS.Peralonso_T2', 'RIS')",15,30,626,699771,3225,2600,Jhonattan
"('RIS.Peralonso_T3', 'RIS')",15,30,3075,699771,3225,2600,Jhonattan
"('RIS.Peralonso_T3', 'RIS')",15,30,626,699771,3225,2600,Jhonattan
"('RIS.Peralonso_M1', 'RIS')",15,30,3075,699771,626,1900,Jhonattan
"('RIS.Peralonso_M1', 'RIS')",15,30,3225,699771,626,1900,Jhonattan
"('RIS.Peralonso_M2', 'RIS')",15,30,3075,699771,626,1900,Jhonattan
"('RIS.Peralonso_M2', 'RIS')",15,30,3225,699771,626,1900,Jhonattan
"('RIS.Peralonso_M3', 'RIS')",15,30,3075,699771,626,1900,Jhonattan
"('RIS.Peralonso_M3', 'RIS')",15,30,3225,699771,626,1900,Jhonattan
"('QUI.Robles_L1', 'QUI')",15,30,3225,699790,3075,2600,Juan Carlos
"('QUI.Robles_L1', 'QUI')",15,30,651,699790,3075,2600,Juan Carlos
"('QUI.Robles_L2', 'QUI')",15,30,3225,699790,3075,2600,Juan Carlos
"('QUI.Robles_L2', 'QUI')",15,30,651,699790,3075,2600,Juan Carlos
"('QUI.Robles_T1', 'QUI')",15,30,3075,699790,3225,2600,Juan Carlos
"('QUI.Robles_T1', 'QUI')",15,30,651,699790,3225,2600,Juan Carlos
"('QUI.Robles_T2', 'QUI')",15,30,3075,699790,3225,2600,Juan Carlos
"('QUI.Robles_T2', 'QUI')",15,30,651,699790,3225,2600,Juan Carlos
"('QUI.Robles_M1', 'QUI')",15,30,3075,699790,651,1900,Juan Carlos
"('QUI.Robles_M1', 'QUI')",15,30,3225,699790,651,1900,Juan Carlos
"('QUI.Robles_M2', 'QUI')",15,30,3075,699790,651,1900,Juan Carlos
"('QUI.Robles_M2', 'QUI')",15,30,3225,699790,651,1900,Juan Carlos
"('QUI.La Vieja_M1', 'QUI')",15,65,3100,699788,626,1900,Juan Carlos
"('QUI.La Vieja_M3', 'QUI')",15,65,3100,699788,626,1900,Juan Carlos
"('RIS.El Nudo_M1', 'RIS')",15,30,3100,699776,651,1900,Jhonattan
"('CAD.Hoyo Frio_L1', 'CAD')",15,30,3225,699718,3075,2600,German
"('CAD.Hoyo Frio_L1', 'CAD')",15,30,626,699718,3075,2600,German
"('CAD.Hoyo Frio_L2', 'CAD')",15,30,3225,699718,3075,2600,German
"('CAD.Hoyo Frio_L2', 'CAD')",15,30,626,699718,3075,2600,German
"('CAD.Hoyo Frio_L3', 'CAD')",15,30,3225,699718,3075,2600,German
"('CAD.Hoyo Frio_L3', 'CAD')",15,30,626,699718,3075,2600,German
"('CAD.Hoyo Frio_T1', 'CAD')",15,30,3075,699718,3225,2600,German
"('CAD.Hoyo Frio_T1', 'CAD')",15,30,626,699718,3225,2600,German
"('CAD.Hoyo Frio_T2', 'CAD')",15,30,3075,699718,3225,2600,German
"('CAD.Hoyo Frio_T2', 'CAD')",15,30,626,699718,3225,2600,German
"('CAD.Hoyo Frio_T3', 'CAD')",15,30,3075,699718,3225,2600,German
"('CAD.Hoyo Frio_T3', 'CAD')",15,30,626,699718,3225,2600,German
"('CAD.Hoyo Frio_M1', 'CAD')",15,30,3075,699718,626,1900,German
"('CAD.Hoyo Frio_M1', 'CAD')",15,30,3225,699718,626,1900,German
"('CAD.Hoyo Frio_M2', 'CAD')",15,30,3075,699718,626,1900,German
"('CAD.Hoyo Frio_M2', 'CAD')",15,30,3225,699718,626,1900,German
"('CAD.Hoyo Frio_M3', 'CAD')",15,30,3075,699718,626,1900,German
"('CAD.Hoyo Frio_M3', 'CAD')",15,30,3225,699718,626,1900,German
"('RIS.Club Campestre-2_M1', 'RIS')",15,30,3100,699777,651,1900,Jhonattan
"('RIS.Club Campestre-2_M3', 'RIS')",15,30,3100,699777,651,1900,Jhonattan
"('CHO.Pie de Pepe_L1', 'CHO')",15,30,3225,699808,3075,2600,Camilo
"('CHO.Pie de Pepe_L1', 'CHO')",15,30,651,699808,3075,2600,Camilo
"('CHO.Pie de Pepe_T1', 'CHO')",15,30,3075,699808,3225,2600,Camilo
"('CHO.Pie de Pepe_T1', 'CHO')",15,30,651,699808,3225,2600,Camilo
"('CHO.Pie de Pepe_M1', 'CHO')",15,30,3075,699808,651,1900,Camilo
"('CHO.Pie de Pepe_M1', 'CHO')",15,30,3225,699808,651,1900,Camilo
"('CAD.San Diego_M1', 'CAD')",15,65,3100,699766,626,1900,German
"('CAD.San Diego_M2', 'CAD')",15,65,3100,699766,626,1900,German
"('CAD.San Diego_M3', 'CAD')",15,65,3100,699766,626,1900,German
"('RIS.Hato Viejo_M1', 'RIS')",15,65,3100,699651,626,1900,Jhonattan
"('RIS.Hato Viejo_M2', 'RIS')",15,65,3100,699651,626,1900,Jhonattan
"('CAD.Bolivia_M1', 'CAD')",15,30,3100,699706,651,1900,German
"('CAD.Bolivia_M2', 'CAD')",15,30,3100,699706,651,1900,German
"('CAD.Bolivia_M3', 'CAD')",15,30,3100,699706,651,1900,German
"('RIS.San Andres_M1', 'RIS')",15,65,3100,699774,626,1900,Jhonattan
"('RIS.San Andres_M2', 'RIS')",15,65,3100,699774,626,1900,Jhonattan
"('RIS.Tambores_M1', 'RIS')",15,65,3100,699821,626,1900,Jhonattan
"('RIS.Tambores_M2', 'RIS')",15,65,3100,699821,626,1900,Jhonattan
"('RIS.Tambores_M3', 'RIS')",15,65,3100,699821,626,1900,Jhonattan
"('QUI.Cisneros_L1', 'QUI')",15,30,3225,699737,3075,2600,Juan Carlos
"('QUI.Cisneros_L1', 'QUI')",15,30,626,699737,3075,2600,Juan Carlos
"('QUI.Cisneros_L2', 'QUI')",15,30,3225,699737,3075,2600,Juan Carlos
"('QUI.Cisneros_L2', 'QUI')",15,30,626,699737,3075,2600,Juan Carlos
"('QUI.Cisneros_L3', 'QUI')",15,30,3225,699737,3075,2600,Juan Carlos
"('QUI.Cisneros_L3', 'QUI')",15,30,626,699737,3075,2600,Juan Carlos
"('QUI.Cisneros_T1', 'QUI')",15,30,3075,699737,3225,2600,Juan Carlos
"('QUI.Cisneros_T1', 'QUI')",15,30,626,699737,3225,2600,Juan Carlos
"('QUI.Cisneros_T2', 'QUI')",15,30,3075,699737,3225,2600,Juan Carlos
"('QUI.Cisneros_T2', 'QUI')",15,30,626,699737,3225,2600,Juan Carlos
"('QUI.Cisneros_T3', 'QUI')",15,30,3075,699737,3225,2600,Juan Carlos
"('QUI.Cisneros_T3', 'QUI')",15,30,626,699737,3225,2600,Juan Carlos
"('QUI.Cisneros_M1', 'QUI')",15,30,3075,699737,626,1900,Juan Carlos
"('QUI.Cisneros_M1', 'QUI')",15,30,3225,699737,626,1900,Juan Carlos
"('RIS.La Cristalina_L1', 'RIS')",15,30,3225,699761,3075,2600,Jhonattan
"('RIS.La Cristalina_L1', 'RIS')",15,30,651,699761,3075,2600,Jhonattan
"('RIS.La Cristalina_L2', 'RIS')",15,30,3225,699761,3075,2600,Jhonattan
"('RIS.La Cristalina_L2', 'RIS')",15,30,651,699761,3075,2600,Jhonattan
"('RIS.La Cristalina_L3', 'RIS')",15,30,3225,699761,3075,2600,Jhonattan
"('RIS.La Cristalina_L3', 'RIS')",15,30,651,699761,3075,2600,Jhonattan
"('RIS.La Cristalina_T1', 'RIS')",15,30,3075,699761,3225,2600,Jhonattan
